Epoch,Cell,Activity
early drug,395,0.09417935277046446
early drug,396,0.23308527444142574
early drug,397,0.04768836357327818
early drug,398,0.08359306265246043
early drug,399,0.08691031511902529
early drug,400,0.09052163193960412
early drug,401,0.07775279466960992
early drug,402,0.12171055606929106
early drug,403,0.10438689030802925
early drug,404,0.15627223149829458
early drug,405,0.08125620118835025
early drug,406,0.16201034470633435
early drug,407,0.1807715636798081
early drug,408,0.12855866724019857
early drug,409,0.14815203873120308
early drug,410,0.16062755251532704
early drug,411,0.13464713938556602
early drug,412,0.1679482434222351
early drug,413,0.1675721174995954
early drug,414,0.15617718536596314
early drug,415,0.19374014036203738
early drug,416,0.16653609467931152
early drug,417,0.133177678945775
early drug,418,0.218984972357611
early drug,419,0.20581724149559943
early drug,420,0.2538940139973068
early drug,421,0.27107554759791685
early drug,422,0.2893121491367399
early drug,423,0.41525720279009387
early drug,424,0.4177997085623938
early drug,425,0.08806872156425574
early drug,426,0.08720424461488442
early drug,427,0.15616292545575597
early drug,428,0.1955828422912273
early drug,429,0.15343885756129097
early drug,430,0.23984597828325877
early drug,431,0.3579310378025601
early drug,432,0.3276113062089242
early drug,433,0.2827765369393118
early drug,434,0.21861067636903034
early drug,435,0.22185587670519535
early drug,436,0.2359654113239327
early drug,437,0.28837057877862654
early drug,438,0.34708910778268287
early drug,439,0.2602932080821671
early drug,440,0.36186152683706546
early drug,441,0.35485807465068664
early drug,442,0.3303684575051303
early drug,443,0.3203513070160132
early drug,444,0.18936377424706885
early drug,445,0.20977297059293376
early drug,446,0.08880488357437923
early drug,447,0.27359702044035306
early drug,448,0.19072948261425712
early drug,449,0.1738402537598937
early drug,450,0.14199979736042492
early drug,451,0.23776382061448811
early drug,452,0.14006871071233545
early drug,453,0.23032976485608012
early drug,454,0.19731469836662865
early drug,455,0.06631834904955071
early drug,456,0.21151543505009457
early drug,457,0.18478835336923766
early drug,458,0.6380905246035132
early drug,459,0.27886351771431556
early drug,460,0.2331211883555912
early drug,461,0.1909197702969506
early drug,462,0.5133895630213775
early drug,463,0.32167104064010965
early drug,464,0.21413238071415727
early drug,465,0.23807310678779348
early drug,466,0.3955552690808634
early drug,467,0.13539458574806149
early drug,468,0.11257327794197315
early drug,469,0.0668977113077217
early drug,470,0.21602532389998522
early drug,471,0.12042984632579853
early drug,472,0.38880851868453836
early drug,473,0.12708718216343196
early drug,474,0.26663234992650997
early drug,475,0.22619703613463524
early drug,476,0.2612861481430086
early drug,477,0.20677827396529067
early drug,478,0.2899524498538991
early drug,479,0.25861806497724754
early drug,480,0.14472703592865316
early drug,481,0.15509527329606934
early drug,482,0.2661416363781374
early drug,483,0.2100593747647225
early drug,484,0.47018933394615436
early drug,485,0.1569068506231013
early drug,486,0.3757286281197136
early drug,487,0.19338715270318482
early drug,488,0.23870228714850236
early drug,489,0.06829889123390857
early drug,490,0.02235391523523952
early drug,491,0.05939213198165037
early drug,492,0.12479785417092631
early drug,493,0.06054353984470288
early drug,494,0.07046147387914738
BASELINE,0,0.16098169938944218
BASELINE,1,0.1422351026111013
BASELINE,2,0.16991525582683642
BASELINE,3,0.13759777672635087
BASELINE,4,0.31393671138948315
BASELINE,5,0.21721625528075206
BASELINE,6,0.08737799906849357
BASELINE,7,0.08029458788261784
BASELINE,8,0.11093359548791043
BASELINE,9,0.12994846518038572
BASELINE,10,0.08372071382317628
BASELINE,11,0.0828658469379793
BASELINE,12,0.1751219410757604
BASELINE,13,0.11060843363339147
BASELINE,14,0.21831432941516096
BASELINE,15,0.14416043672454337
BASELINE,16,0.22739718019786806
BASELINE,17,0.11278122368147049
BASELINE,18,0.10049522929415088
BASELINE,19,0.13075006899752872
BASELINE,20,0.12493323535004201
BASELINE,21,0.09310077577438176
BASELINE,22,0.20353891518310846
BASELINE,23,0.15177103463196107
BASELINE,24,0.2851146998137386
BASELINE,25,0.18179176847373751
BASELINE,26,0.22237361517962745
BASELINE,27,0.14115012785945583
BASELINE,28,0.1909262108851628
BASELINE,29,0.13829621874114237
BASELINE,30,0.22169864720262955
BASELINE,31,0.1834538080527351
BASELINE,32,0.37211048760905907
BASELINE,33,0.293451173241195
BASELINE,34,0.3207092012030675
BASELINE,35,0.16896169816528547
BASELINE,36,0.11575660469482213
BASELINE,37,0.20328619063802425
BASELINE,38,0.21620583136215651
BASELINE,39,0.29348944150121464
BASELINE,40,0.18142845628148532
BASELINE,41,0.2680189748637383
BASELINE,42,0.26449182799376825
BASELINE,43,0.3039982565474092
BASELINE,44,0.39983518043350463
BASELINE,45,0.42886633671040264
BASELINE,46,0.3112658423594628
BASELINE,47,0.06669750305064465
BASELINE,48,0.059587654728216956
BASELINE,49,0.09823449082896189
BASELINE,50,0.0899778445764814
BASELINE,51,0.08317438069916355
BASELINE,52,0.16170690126870665
BASELINE,53,0.145597265349213
BASELINE,54,0.15369758962309696
BASELINE,55,0.18398035282853067
BASELINE,56,0.1083508454415576
BASELINE,57,0.22485936887766636
BASELINE,58,0.12770369499131984
BASELINE,59,0.1954571468193617
BASELINE,60,0.22181422718065338
BASELINE,61,0.2117086544628163
BASELINE,62,0.13842315068894243
BASELINE,63,0.2428657462966458
BASELINE,64,0.2927702868558171
BASELINE,65,0.17963447635524882
BASELINE,66,0.26100987540161036
BASELINE,67,0.20317338465542317
BASELINE,68,0.19422895534515794
BASELINE,69,0.21079020071967158
BASELINE,70,0.38937558779260234
BASELINE,71,0.3026695027746852
BASELINE,72,0.40681187555314025
BASELINE,73,0.1589749756619737
BASELINE,74,0.12755449095959656
BASELINE,75,0.1858324568852307
BASELINE,76,0.16610367920648839
BASELINE,77,0.2720939118870823
BASELINE,78,0.22039008098156027
BASELINE,79,0.365397855716382
BASELINE,80,0.20550352741412914
BASELINE,81,0.15163270446484586
BASELINE,82,0.13708870430061162
BASELINE,83,0.30464076900360837
BASELINE,84,0.32244592583980775
BASELINE,85,0.25507937038708145
BASELINE,86,0.22320012918473697
BASELINE,87,0.07685634372212087
BASELINE,88,0.13176547880868805
BASELINE,89,0.09585894389194745
BASELINE,90,0.05322958088317377
BASELINE,91,0.07667855207666158
BASELINE,92,0.04699184131224531
BASELINE,93,0.09463186981784073
BASELINE,94,0.26461375580779983
BASELINE,95,0.2863966886108191
BASELINE,96,0.10154855454925242
BASELINE,97,0.14098076432446074
BASELINE,98,0.17359196607123942
BASELINE,99,0.12969686540264627
BASELINE,100,0.1175341594261134
BASELINE,101,0.14395173303851982
BASELINE,102,0.10511626759864195
BASELINE,103,0.2207209577484456
BASELINE,104,0.19829450109942712
BASELINE,105,0.2704084878440051
BASELINE,106,0.2668633032031482
BASELINE,107,0.28375521473595655
BASELINE,108,0.20068404602894344
BASELINE,109,0.36137946341770333
BASELINE,110,0.25874778796004816
BASELINE,111,0.35009952099772235
BASELINE,112,0.06994111660590464
BASELINE,113,0.14873374694219207
BASELINE,114,0.14675880943525446
BASELINE,115,0.19384382325209737
BASELINE,116,0.18724324374061344
BASELINE,117,0.35734059797143203
BASELINE,118,0.17578925946460833
BASELINE,119,0.2958455615569674
BASELINE,120,0.39205342431495405
BASELINE,121,0.5287492835611064
BASELINE,122,0.15845524001402495
BASELINE,123,0.15181009560278794
BASELINE,124,0.13602850310044154
BASELINE,125,0.23917542008975456
BASELINE,126,0.17525016349083222
BASELINE,127,0.18199554953788646
BASELINE,128,0.2675313922471865
BASELINE,129,0.2635078526219967
BASELINE,130,0.1404677401732603
BASELINE,131,0.2515753054524162
BASELINE,132,0.1997785792066761
BASELINE,133,0.09082501194489237
BASELINE,134,0.2561420440674011
BASELINE,135,0.0729829771800673
BASELINE,136,0.06061639131975968
BASELINE,137,0.07008023801616911
BASELINE,138,0.28281477256861887
BASELINE,139,0.11515498826254111
BASELINE,140,0.09585449533172755
BASELINE,141,0.19641211578843407
BASELINE,142,0.23018474635323544
BASELINE,143,0.1727925577009451
BASELINE,144,0.18803549281239362
BASELINE,145,0.18261236771640946
BASELINE,146,0.1695753995422869
BASELINE,147,0.23973951980304847
BASELINE,148,0.1782623603319121
BASELINE,149,0.2859293444374043
BASELINE,150,0.04803562340131224
BASELINE,151,0.11764575517219597
BASELINE,152,0.12210407263760424
BASELINE,153,0.20143534862385523
BASELINE,154,0.1339598998580292
BASELINE,155,0.3532835088508166
BASELINE,156,0.11558922193334677
BASELINE,157,0.15215306447046964
BASELINE,158,0.4160110482327347
BASELINE,159,0.17513282845086647
BASELINE,160,0.30149741251738055
BASELINE,161,0.27354384255396447
BASELINE,162,0.056146377360857556
BASELINE,163,0.11351378047068392
BASELINE,164,0.09862951645067225
BASELINE,165,0.1325066283422352
BASELINE,166,0.07217131692934364
BASELINE,167,0.15797486731926888
BASELINE,168,0.07653510415924125
BASELINE,169,0.08268773329989158
BASELINE,170,0.11390638674092793
BASELINE,171,0.11328274097298191
BASELINE,172,0.0504428239670237
BASELINE,173,0.13643829763197038
BASELINE,174,0.10631095656265685
BASELINE,175,0.07717607417937158
BASELINE,176,0.18649296540484034
BASELINE,177,0.135434428838702
BASELINE,178,0.16359573713809383
BASELINE,179,0.11841090182151567
BASELINE,180,0.14179455232039556
BASELINE,181,0.17567038014313066
BASELINE,182,0.13545929418018549
BASELINE,183,0.18841774998542435
BASELINE,184,0.1691179656309802
BASELINE,185,0.09074460054389982
BASELINE,186,0.13728811529700344
BASELINE,187,0.16694999100540445
BASELINE,188,0.2127884968233751
BASELINE,189,0.13803533874916107
BASELINE,190,0.15226257235349056
BASELINE,191,0.1821427734610203
BASELINE,192,0.19469908170347988
BASELINE,193,0.22282608151533653
BASELINE,194,0.15934387784050383
BASELINE,195,0.21582668161979554
BASELINE,196,0.30754305833141093
BASELINE,197,0.20659142536235992
BASELINE,198,0.3026862520556295
BASELINE,199,0.1196259403129994
BASELINE,200,0.11605164007491607
BASELINE,201,0.19058070858054885
BASELINE,202,0.12860394917166001
BASELINE,203,0.11117160799119195
BASELINE,204,0.13084447658963913
BASELINE,205,0.1328744287064117
BASELINE,206,0.24129239927990115
BASELINE,207,0.24678837606140355
BASELINE,208,0.2176267924629264
BASELINE,209,0.23023344817805647
BASELINE,210,0.2834086684218976
BASELINE,211,0.20738529028379893
BASELINE,212,0.21112768831953135
BASELINE,213,0.2690578705374369
BASELINE,214,0.3888329487050881
BASELINE,215,0.46441736958267354
BASELINE,216,0.16106342191964712
BASELINE,217,0.1736857315438945
BASELINE,218,0.27233187004029985
BASELINE,219,0.2874506906926653
BASELINE,220,0.2697141561288555
BASELINE,221,0.15290068491886563
BASELINE,222,0.17267602065697546
BASELINE,223,0.18763351997396738
BASELINE,224,0.23289898382107155
BASELINE,225,0.3392784213632292
BASELINE,226,0.33020236792112556
BASELINE,227,0.20626180882082487
BASELINE,228,0.27112751949126496
BASELINE,229,0.2810058356580114
BASELINE,230,0.2735191753588128
BASELINE,231,0.2939851012421257
BASELINE,232,0.24365342085967936
BASELINE,233,0.339725107506772
BASELINE,234,0.4025508056928889
BASELINE,235,0.1218217673449389
BASELINE,236,0.05926475830957753
BASELINE,237,0.07694887433200981
BASELINE,238,0.15140267995993942
BASELINE,239,0.11046584634197289
BASELINE,240,0.06963587925779992
BASELINE,241,0.11823423110383172
BASELINE,242,0.09474758545528125
BASELINE,243,0.12239396068620996
BASELINE,244,0.10682685641836988
BASELINE,245,0.1577860354118369
BASELINE,246,0.06526485960426388
BASELINE,247,0.12383161799176555
BASELINE,248,0.08411737789364802
BASELINE,249,0.1461579596339262
BASELINE,250,0.12224183441081385
BASELINE,251,0.11098279735668982
BASELINE,252,0.11675678192096292
BASELINE,253,0.1333709438557487
BASELINE,254,0.20191730518788878
BASELINE,255,0.15562042559673991
BASELINE,256,0.221473470377045
BASELINE,257,0.22920211356169812
BASELINE,258,0.17975296642488758
BASELINE,259,0.30735771739129025
BASELINE,260,0.21315462641521482
BASELINE,261,0.19475757226690427
BASELINE,262,0.23578157230912927
BASELINE,263,0.2472962655143379
BASELINE,264,0.3484610462381637
BASELINE,265,0.3497972329423427
BASELINE,266,0.09722926590365212
BASELINE,267,0.13032920154904243
BASELINE,268,0.12166042536194867
BASELINE,269,0.1057810784057539
BASELINE,270,0.1540479359288169
BASELINE,271,0.14722419094442368
BASELINE,272,0.19892734153528893
BASELINE,273,0.15390754320922978
BASELINE,274,0.2292821068494721
BASELINE,275,0.2654338162095658
BASELINE,276,0.22015881581239544
BASELINE,277,0.20074928277158174
BASELINE,278,0.2196228290660789
BASELINE,279,0.2529648320882113
BASELINE,280,0.29134562344022447
BASELINE,281,0.1691891642026844
BASELINE,282,0.23216026178804605
BASELINE,283,0.16955735277837586
BASELINE,284,0.34358081907509164
BASELINE,285,0.21526609653273993
BASELINE,286,0.2393590691481265
BASELINE,287,0.22066156098350964
BASELINE,288,0.31220005127074885
BASELINE,289,0.22009459021563882
BASELINE,290,0.3450259243605678
BASELINE,291,0.2893794744092247
BASELINE,292,0.3169045341231985
BASELINE,293,0.22783448938081696
BASELINE,294,0.03427832307263193
BASELINE,295,0.12354811488165873
BASELINE,296,0.36410290331820905
BASELINE,297,0.04956029243995825
BASELINE,298,0.0886469317140775
BASELINE,299,0.5773412862441156
BASELINE,300,0.1385732623842915
BASELINE,301,0.12322538885382042
BASELINE,302,0.13149657507287296
BASELINE,303,0.1891394137815343
BASELINE,304,0.2056954168559863
BASELINE,305,0.36469402437378284
BASELINE,306,0.19937625504470433
BASELINE,307,0.17672410719665896
BASELINE,308,0.31386738676071035
BASELINE,309,0.4177059764432012
BASELINE,310,0.2775774826915938
BASELINE,311,0.2247603619383124
BASELINE,312,0.18164455371433985
BASELINE,313,0.2634206361114714
BASELINE,314,0.1317450736198061
BASELINE,315,0.19809049587478683
BASELINE,316,0.173808510013771
BASELINE,317,0.15911653966889217
BASELINE,318,0.19562664826757617
BASELINE,319,0.10770451250590693
BASELINE,320,0.2059864163728366
BASELINE,321,0.17128362268922026
BASELINE,322,0.20616608666703762
BASELINE,323,0.11455285359186547
BASELINE,324,0.2398709581787348
BASELINE,325,0.038367877660624834
BASELINE,326,0.07725626212195595
BASELINE,327,0.05072333999849901
BASELINE,328,0.053367189159768874
BASELINE,329,0.09546054954091578
BASELINE,330,0.18538593328557676
BASELINE,331,0.07852089641074156
BASELINE,332,0.1461796021297697
BASELINE,333,0.15221333008632768
BASELINE,334,0.20240571532839421
BASELINE,335,0.2943780073603208
BASELINE,336,0.33870683686688435
BASELINE,337,0.2529881279250748
BASELINE,338,0.20979594004575775
BASELINE,339,0.16410778938455056
BASELINE,340,0.29649169919188295
BASELINE,341,0.2719009419228364
BASELINE,342,0.23912835635719423
BASELINE,343,0.25124134635109274
BASELINE,344,0.12641800115337873
BASELINE,345,0.2621601429024165
BASELINE,346,0.30802425775091613
BASELINE,347,0.14438286714428045
BASELINE,348,0.14921988532862232
BASELINE,349,0.16879528731989502
BASELINE,350,0.2581819547809375
BASELINE,351,0.2696693573084414
BASELINE,352,0.4931428657740541
BASELINE,353,0.2792322095116666
BASELINE,354,0.30975044465594037
BASELINE,355,0.1475111817690544
BASELINE,356,0.3495797857276341
BASELINE,357,0.1907426565787743
BASELINE,358,0.3120865935248692
BASELINE,359,0.28699177535036174
BASELINE,360,0.32345977626082417
BASELINE,361,0.17351815781398036
BASELINE,362,0.0594082933006563
BASELINE,363,0.16788578140719096
BASELINE,364,0.1853070476403191
BASELINE,365,0.306297752396093
BASELINE,366,0.12985845583988226
BASELINE,367,0.2560502352324702
BASELINE,368,0.20772983892728758
BASELINE,369,0.3778913432376186
BASELINE,370,0.24108536690482166
BASELINE,371,0.10616324312961814
BASELINE,372,0.16812334738872498
BASELINE,373,0.0854137113142388
BASELINE,374,0.14075988808089593
BASELINE,375,0.15595323631423047
BASELINE,376,0.21347789598346334
BASELINE,377,0.15702926079030685
BASELINE,378,0.2057971997569118
BASELINE,379,0.28984292842914805
BASELINE,380,0.25584779150934983
BASELINE,381,0.25956314533914443
BASELINE,382,0.18591340222314293
BASELINE,383,0.22855631767746648
BASELINE,384,0.2593639872987483
BASELINE,385,0.3017703235444631
