name,true_mean_post-pre,shuffled_mean_post-pre,shuffled_std_post-pre,z-score,p-value,modulation
C102,0.061494196210474736,0.0018682751879718657,0.05572282296241193,1.0700448730446372,0.124,0.0
C103,0.0958634266343023,0.0004045041661866232,0.03987691061036839,2.3938394676767016,0.007000000000000006,1.0
C104,-0.020175334131790602,0.0017241137180936282,0.034782224968342754,-0.6296160717095052,0.25,0.0
C105,0.14073534196780488,-0.00018751058351956326,0.08011368858443227,1.7590358781546434,0.02200000000000002,1.0
C106,-0.01239432480764054,0.0038723280471209013,0.04657693999438061,-0.3492426264311046,0.362,0.0
C107,-0.0015321571033495435,-0.00014006312795736172,0.0214842191827697,-0.06479611679388554,0.472,0.0
C108,0.07305832228899309,-0.002502349670478928,0.05367826345296831,1.4076586517310974,0.07199999999999995,0.0
C109,0.02931432969403533,0.0016053564742956581,0.01494245150569871,1.8543793305383727,0.02400000000000002,1.0
C110,-0.07735076828643832,0.002368480426508157,0.030937403886049878,-2.576791802136088,0.008,-1.0
C111,-0.0625664841405429,0.003204775396124032,0.022874008687450414,-2.8753709258120397,0.007,-1.0
C112,-0.049241932169143354,-0.0004363834070820451,0.03882062687554849,-1.2572066112822589,0.114,0.0
C113,-0.019672253805353673,8.501451057753804e-05,0.04098485719780915,-0.4820626364653367,0.312,0.0
C114,0.10388026268549393,0.002241354112655314,0.05236949218722758,1.9408037834215885,0.01200000000000001,1.0
C115,-0.08346829575453593,0.001527284752360887,0.02564428207881917,-3.314406706557744,0.002,-1.0
C116,0.008130857776701247,0.0020751372490281617,0.012605581124465044,0.48039994887027293,0.32199999999999995,0.0
C117,-0.1795158248300867,0.0026176251894476227,0.06811362990269218,-2.6739648184912777,0.008,-1.0
C118,0.00020659740055886493,0.0009607615288619878,0.04178944844920516,-0.01804675955988759,0.465,0.0
C119,0.17114742892592966,-0.002477133869635411,0.06524863672028082,2.6609684358600316,0.009000000000000008,1.0
